"codigo","nombre","energia_kcal","agua_pct","fraccion_comestible_pct","proteina_g","grasa_total_g","ag_sat_g","ag_mono_g","ag_poli_g","colesterol_mg","carbohidratos_g","azucares_g","ceniza_g","fibra_dietetica_g","calcio_mg","hierro_mg","magnesio_mg","fosforo_mg","potasio_mg","sodio_mg","zinc_mg","cobre_mg","selenio_mcg","vitamina_c_mg","tiamina_mg","riboflavina_mg","niacina_mg","ac_pantotenico_mg","vitamina_b6_mg","ac_folico_mcg","folato_alimentos_mcg","folato_fde_mcg","vitamina_b12_mcg","vitamina_a_rae_mcg","retinol_mcg","b_carotenos_mcg","vitamina_e_mg","vitamina_d_mcg","vitamina_k_mcg"
"23057","PRETZELS, DUROS, HARINA INTEGRAL","362","4","1","11.1","2.6","0.56","1.03","0.83","0","81.3",,"7.7","1.1","28","2.69","30","125","430","203","0.62","0.28",,"1","0.44","0.29","6.54","0.81","0.27","0","54","54","0","0","0",,,,
"23058","PRETZELS, DUROS, S/SAL","381","3","1","9.1","3.5","0.75","1.36","1.22","0","79.2",,"2.8","4.9","36","1.67","35","113","146","289","0.85","0.26","5.8","0","0.18","0.1","1.92","0.29","0.12","0","83","83","0","0","0",,,,
"23059","PRETZELS, DUROS, SABOR A CHOCOLATE","457","3","1","7.5","16.7","7.68","5.39","2.15","0","70.9","38.8","2.4","2.2","74","2","41","145","225","569","0.92","0.3","14.5","1","0.1","0.2","0.8","0.76","0.17","0","9","9","0","0","0","0","0.62","0","11.1"
"23061","PRETZELS, SUAVES, C/SAL","338","15","1","8.2","3.1","0.7","1.07","0.95","0","69.39","0.25","1.7","4.31","23","3.92","21","79","88","545","0.94","0.13","17.2","0","0.41","0.29","4.27",,"0.02","0","24","24","0","0","0","0","0.54","0","2.7"
"23062","PRETZELS, SUAVES, S/SAL","345","15","1","8.2","3.1","0.7","1.07","0.95","0","71.04","0.25","1.7","2.66","23","3.92","21","79","88","252","0.94","0.13","17.2","0","0.41","0.29","4.27",,"0.02","0","24","24","0","0","0","0","0.54","0","2.7"
"23063","SEMILLA DE MARAÑON, TOSTADA C/ACEITE S/SAL","580","3","1","16.84","47.77","8.48","25.92","8.55","0","29.87","5.01","3.3","2.03","43","6.05","273","531","632","13","5.35","2.04","20.3","0","0.36","0.22","1.74","0.88","0.32","0","25","25","0","0","0","0","0.92","0","34.7"
"23064","SEMILLA DE MARAÑON, TOSTADA C/ACEITE C/SAL","581","2","1","16.84","47.77","8.48","25.92","8.55","0","30.16","5.01","3.3","2.89","43","6.05","273","531","632","308","5.35","2.04","20.3","0","0.36","0.22","1.74","0.88","0.32","0","25","25","0","0","0","0","0.92","0","34.7"
"23065","SEMILLAS MIXTAS, C/MANI, TOSTADAS C/ACEITE C/SAL","607","2","1","20.04","53.95","8.71","28.49","14.61","0","21.05","4.15","7","2.88","117","2.61","229","456","632","273","3.36","0.91","33.9","1","0.19","0.2","7.71","1.14","0.35","0","83","83","0","0","0","2","7.82","0","5.7"
"23066","SEMILLAS MIXTAS, C/MANI, TOSTADAS C/ACEITE S/SAL","607","2","1","20.04","53.95","8.71","28.49","14.61","0","21.05","4.15","7","2.88","117","2.61","229","456","632","5","3.36","0.91","33.9","1","0.19","0.2","7.71","1.14","0.35","0","83","83","0","0","0","2","7.82","0","5.7"
"23067","SEMILLAS MIXTAS, S/MANI, TOSTADAS C/ACEITE C/SAL","615","3","1","15.52","56.17","9.09","33.14","11.45","0","22.27","4.38","5.5","2.89","106","2.57","251","449","544","306","4.66","1.8","421.5","1","0.5","0.49","1.96","0.96","0.18","0","56","56","0","0","0","4","8.2","0","17.9"
"23068","SEMILLAS MIXTAS, S/MANI, TOSTADAS C/ACEITE S/SAL","615","3","1","15.52","56.17","9.09","33.14","11.45","0","22.27",,"5.5","2.89","106","2.57","251","449","544","11","4.66","1.8",,"1","0.5","0.49","1.96","0.96","0.18","0","56","56","0","1","0",,,"0",
"23069","TOSTADITAS/MAIZ, NACHOS, POCA GRASA, S/SAL","416","2","1","11","5.7","0.85","1.66","2.87","0","80.1","0.85","5.3","1","159","1.6","97","318","272","15","1.15","0.11","15.7","0","0.22","0.28","0.42",,"0.18","0","16","16","0","4","0","37","3.53","0","20.9"
"23070","TOSTADITAS/MAIZ, NACHOS, SABOR TACO","480","2","1","7.9","24.2","4.64","14.29","3.36","0","63.1",,"5.3","3.1","155","2.02","88","239","217","787","1.27","0.19","6.7","1","0.24","0.2","2","0.29","0.3","0","21","21","0","45","0",,,,
"24001","CAMARONES EMPANIZADOS Y FRITOS","308","42","1","7.84","18.9","3.84","11.91","1.59","58","27.99","0.1","0.7","3.12","29","0.86","16","185","82","897","0.58","0.1","9.7","0","0.06","0.02","1.24",,"0.06","28","15","62","0.53","32","32","1","2.52","0","4.7"
"24002","CHILI C/CARNE","101","77","1","9.73","3.27","1.36","1.35","0.21","53","8.67",,,"1.64","27","2.05","18","78","273","398","1.41","0.24","17.4","1","0.05","0.45","0.98","1.42","0.13","6","12","22","0.45","33","0",,,,"2"
"24003","ELOTE COCIDO, C/MANTEQUILLA AGREGADA","106","72","1","3.06","2.35","1.13","0.69","0.42","4","21.88",,,"0.65","3","0.6","28","74","246","20","0.62","0","0.7","5","0.17","0.07","1.49","0.25","0.22","0","30","30","0","23","11",,,,
"24004","ENCHILADA MEXICANA, C/QUESO","273","52","1","11.24","18.47","8.37","4.69","2.75","42","15.45","2.6","1.9","2.45","314","0.66","29","268","140","528","1.83","0.06","15.8",,"0.06","0.22","0.63","0.33","0.12",,,,"0.86","205","186","191","1.28",,
"24005","ENCHILADA MEXICANA, C/QUESO Y CARNE DE RES","168","67","1","6.21","9.19","4.71","3.2","0.72","21","15.87",,,"1.85","119","1.6","43","87","299","687","1.4","0.27","5.1","1","0.05","0.21","1.31","0.75","0.14","0","35","35","0.53","51","25",,,,
"24006","ENSALADA, DE ATUN","187","63","1","16.04","9.26","1.54","2.89","4.12","13","9.41",,"0","2.14","17","1","19","178","178","402","0.56","0.15","41.2","2","0.03","0.07","6.7","0.26","0.08","0","8","8","1.2","24","22",,,,
"24008","ENSALADA, DE REPOLLO","153","73","1","0.95","9.91","1.6","2.67","5.35","4","14.89","12.19","1.9","0.84","30","0.22","8","20","129","203","0.14","0.02",,"15","0.03","0.02","0.21","0.25","0.11","0",,,"0.01","28","28",,"0.54",,"70.9"
"24009","ENSALADA, VEGETALES S/ADEREZO (RESTAURANTE)","16","96","1","1.25","0.07","0.01","0","0.03","0","3.22",,,"0.53","13","0.63","11","39","172","26","0.21","0.05","0.4","23","0.03","0.05","0.55","0.12","0.08","0","37","37","0","57","0",,,,
"24010","ENSALADA, VEGETALES S/ADEREZO C/POLLO (RESTAURANTE)","48","87","1","8","1","0.27","0.31","0.26","33","1.71",,,"0.7","17","0.5","15","78","205","96","0.41","0.04","7.1","8","0.05","0.06","2.7","0.27","0.2","0","31","31","0.09","24","3",,,,
"24011","HUEVOS, COCIDOS O DUROS","155","75","0.88","12.58","10.61","3.27","4.08","1.41","373","1.12","1.12","0","1.08","50","1.19","10","172","126","124","1.05","0.01","30.8","0","0.07","0.51","0.06","1.4","0.12","0","44","44","1.11","149","148","11","1.03","2.2","0.3"
"24012","HUEVOS, FRITOS O ESTRELLADOS","196","69","1","13.61","14.84","4.32","6.18","3.25","401","0.83","0.4","0","1.26","62","1.89","13","215","152","207","1.39","0.08","33.1","0","0.04","0.5","0.08","1.66","0.18","0","51","51","0.97","219","216","35","1.31","2.2","5.6"
"24013","HUEVOS, OMELET SIMPLE","154","76","1","10.57","11.66","3.32","4.84","2.71","313","0.64","0.31","0","1.01","48","1.48","11","167","117","155","1.09","0.06","25.8","0","0.03","0.39","0.06","1.29","0.14","0","39","39","0.76","172","169","28","1.29","1.7","4.5"
"24014","HUEVOS, REVUELTOS O PICADOS","212","67","1","13.84","16.18","6.15","5.89","1.97","426","2.08","1.64","0","1.2","57","2.59","14","242","147","187","1.66","0.07","22.5","3","0.08","0.52","0.21","0.94","0.19","0","29","29","1.01","176","171","62","0.96","1.1","9"
"24015","PANQUEQUE PREPARADO, C/MANTEQUILLA","227","53","1","6.8","9.3","1.83","2.36","4.49","58","28.7",,,"2.2","157","1.7","15","139","145","522","0.62","0.05","15.1","0","0.2","0.29","1.58","0.41","0.05","25","13","56","0.18","30","29",,,,
"24016","PANQUEQUE PREPARADO, SIMPLE","227","53","1","6.4","9.7","2.12","2.47","4.45","59","28.3",,,"2.6","219","1.8","16","159","132","439","0.56","0.05","14.9","0","0.2","0.28","1.57","0.41","0.05","26","12","56","0.22","54","53",,,,
"24017","PAPAS, HASHED BROWN, REDONDAS","272","49","1","2.58","17.04","2.54","7.83","5.67","0","28.88","0.56","2.7","2.23","19","0.6","21","98","355","566","0.36","0.1","0.4","5","0.14","0.04","1.84","0.38","0.19","0","12","12","0","0","0","1","2.62","0","9.9"
"24018","PAPAS, A LA FRANCESA, FRITAS","312","39","1","3.43","14.73","2.34","5.97","5.4","0","41.44","0.3","3.8","1.85","18","0.81","35","125","579","210","0.5","0.12","0.9","5","0.17","0.04","3","0.58","0.37","0","30","30","0","0","0","0","1.67","0","11.2"
"24019","PAPAS, A LA FRANCESA, PALITOS TOSTADOS","340","34","1","6","17.74","3.99","9.5","2.57","0","41.21","9.89","1.4","1.47","53","1.92","19","87","111","400","0.51","0.09","12.2","0","0.28","0.18","2.58","0.34","0.05","41","142","212","0","0","0","3","0.88","0","14.5"
"24020","PAPAS, PURE, RESTAURANTE","89","80","1","1.65","2.82","0.58","0.72","1.34","0","14.65","0.5","1.3","1.26","18","0.31","15","59","286","306","0.22","0.04","0.8","0","0.02","0.02","1.08",,"0.12","0","9","9","0.07","43","41","30","0.42","0","5.9"
"24021","PESCADO, ENTERO, EMPANIZADO Y FRITO","229","59","1","18.09","13.33","3.29","5.61","3.33","71","8.04",,"0.7","1.26","44","1.43","27","216","340","280","0.86","0.1","13.9","0","0.07","0.13","2.28","0.73","0.19","14","17","39","1.9","8",,,,,
"24022","PESCADO, FILETE, EMPANIZADO Y FRITO","219","57","1","13.49","10.79","1.88","2.31","5.33","36","16.89","0.45","0.9","2.09","14","0.38","23","207","251","561","0.39","0.04","17.5","0","0.06","0.1","2.48","0.36","0.23","0","17","17","1.17","3","2","3","0.94","0.4","0.1"
"24023","POLLO EMPANIZADO Y FRITO, MUSLITO C/PIEL","268","53","0.74","21.95","15.75","4.14","6.43","3.79","86","8.28",,"0.3","1.25","17","1.35","20","147","186","269","2.33","0.08","21.9","0","0.11","0.22","5.1","1.01","0.27","9","9","24","0.28","26","26",,,,
"24024","POLLO ASADO, PECHUGA C/PIEL","197","62","0.81","29.8","7.78","2.19","3.03","1.66","84","0","0","0","0.99","14","1.07","27","214","245","71","1.02","0.05","24.7","0","0.07","0.12","12.71","0.94","0.56","0","4","4","0.32","28","28","0","0.27","0.1","0.3"
"24025","POLLO EMPANIZADO Y FRITO, PIEZA SIN HUESO","307","47","1","15.92","20.36","3.57","7.74","6.51","55","14.93","0.08","0.9","2.25","11","0.83","24","272","251","594","0.59","0.05","17.2","1","0.09","0.2","5.99","1.18","0.15","5","6","15","0.33","5","5","0","1.12","0.2","7"
"24030","TOSTADA CON AGUACATE, CHILE Y QUESO","138","73","1","4.78","8.91","3.78","3.25","1.17","15","12.27",,,"1.53","162","0.62","28","89","249","306","1.56","0.1","2.7",,,,,,,,,,,,,,,,
"24031","TOSTADA CON FRIJOL Y QUESO","281",,"1","5.72","18.4","5.15","7.09","4.89","6","56.05","1.01","2.9","1.48","99","0.85","37","127","185","258","0.91","0.1","6.3",,,,,,,,,,,,,,,,
"24032","CHILE RELLENO C/CARNE (GUATEMALA)","188",,"1","8.45","14.84","4.22","6.17","3.51","78","78.32","1.55","1.14","0.78","23","1.22","14","101","225","47","1.67","0.09","12.1","18","0.05","0.15","1.84","0.59","0.25","0","33","33","0.73","117","27","901","1.19","0.35","11.18"
"24033","CHOW-MEIN, DE POLLO","85","81","1","6.76","2.8","0.49","0.61","1.23","16","8.29","1.74","1","1.13","21","0.67","11","54","124","311","0.32","0.03","6.1","2","0.03","0.02","1.47","0.26","0.18",,,,"0.07","19","1","166","0.43",,"22"
"24034","MIXTA (TORTILLA, GUACAMOL, SALCHICHA) (GUATEMALA)","163",,"1","4.27","9.21","2.76","4.12","1.16","12","68.31","3.49","2.31","1.64","38","0.66","25","84","240","349","0.84","0.08","5","11","0.06","0.06","1.06","0.26","0.18","0","25","25","0.29","4","0","47","0.55","0.19","28.98"
"24035","PESCADO, FRITO CASERO (GUATEMALA)","270",,"1","22.73","15.2","3.88","5.76","4.41","84","95.12","0.07","0.32","1.36","19","0.65","49","246","308","90","0.66","0.05","47.2","0","0.14","0.18","1.91","1.12","0.46","0","13","13","0.42","67","67","0","1.77","6.34","6.51"
"24036","PLATANO, MADURO, FRITO (GUATEMALA)","174",,"1","0.93","10.07","2.55","4.06","2.8","0","46.59","10.71","1.64","0.84","2","0.44","26","24","356","3","0.1","0.06","1.1","13","0.04","0.04","0.49","0.25","0.21","0","16","16","0","40","0","326","0.7","0","5.72"
"24037","PUPUSAS DE MAIZ C/CHICHARRON","396",,"1","7.75","13.58","1.11","1.69","1.22","0","31.16","0.85","2.03","1.09","20","0.76","27","98","103","1","0.59","0.1","10.4","3","0.11","0.05","2.52","0.61","0.32","0","7","7","0","7","0","74","0.37","0","3.11"
"24038","REVOLCADO O CHANFAINA (GUATEMALA Y EL SALVADOR)","187",,"1","7.32","15.66","5.45","6.97","2.17","93","67.78","1.26","0.75","2.63","13","3.38","12","96","210","762","1.22","0.15","20.9","17","0.2","0.46","3.41","1.19","0.19","3","23","28","3.51","332","310","233","0.46","0","3.99"
"24040","TORTITAS DE CARNE (GUATEMALA)","298",,"1","23.1","21.15","6.43","9.59","3.88","89","96.3","1.1","1.01","1.98","36","2.69","41","255","412","324","5.06","0.12","36.2","4","0.13","0.24","5.63","0.71","0.57","0","21","21","2.22","23","14","101","1.22","0.23","8.47"
"24041","ARROZ FRITO (GUATEMALA)","198",,"1","2.17","9.25","2.32","3.79","2.6","0","6.69","0.12","0.05","0.2","4","0.27","12","36","32","1","0.38","0.04","0","0","0.03","0.02","0.52","0.5","0.05","0","3","3","0","0","0","0","0.56","0","4.83"
"24042","CHOP-SUEY, DE RES & CERDO","120","75","1","10.4","6.8","3.4","2.48","0.28","26","5.2",,,,"24","1.92",,"99","170","421",,,,"13","0.11","0.15","2",,,,,,,,,,,,
"24043","CREPAS, DE ESPINACA","154",,"1","5.95","9.29",,,,,"11.15",,,,,,,,"164","370",,,,,,,,,,,,,,,,,,,
"24044","CREPAS, DE JAMON Y QUESO","192",,"1","11.74","11.74",,,,,"10.8",,,,,,,,"162","425",,,,,,,,,,,,,,,,,,,
"24045","CREPAS, DE POLLO","167","76","1","12.82","9.4","3.13","1.62","0.39","33","8.12",,"1",,"23","1.12","22","82","179","444","0.48",,,"14","0.06","0.08","3.41",,"0.2",,"12","12","0.08",,,,,,
"24046","ENCHILADA (GUATEMALA)","76",,"1","1.7","4","0.84","2.35","0.38","0","9.3",,"1.67","0.5","58","0.4","7","38","108","15","0.1",,,"11","0.03","0.03","0.29",,"0.04",,"27","27","0","91",,,,,
"24048","FRIJOLES NEGROS FRITOS, PURE O COLADOS (GUATEMALA)","167","5","1","7.4","5.9","1.33","3.5","0.47","0","20",,"0.98","1.2","45","2.3","59","134","472","3","0.82",,,"1","0.15","0.05","0.69",,"0.18",,"148","148","0","1",,,,,
"24050","FRITADA DE CERDO","344","39","1","32","23.6",,,,,"1",,"0","4.6","58","1.1",,"291",,,,,,,"0.31","0.47","8.3",,,,,,,"0",,,,,
"24051","HILACHAS DE RES, GUATEMALA","65","84","1","5.1","1",,,,,"8.9",,"0.2","1.5","20","0.9",,"70",,,,,,"10","0.06","0.18","1.43",,,,,,,"0",,,,,
"24052","HUEVOS, OMELET CON JAMON Y QUESO","222","64","1","15.42","16.67","6.08","6.28","2.38","371","1.56",,"0","2.14","128","1.39","14","238","152","498","1.53",,,"3","0.15","0.48","0.69",,"0.16",,"32","32","0.9",,,,,,
"24053","MANJAR BLANCO (GUATEMALA)","111",,"1","1.8","1.1","0.63","0.31","0.05","4","20.1",,"0.13","0.3","46","0.2","8","39","55","14","0.26",,,"0","0.02","0.06","0.2",,"0.03",,"3","3","0.1","125",,,,,
"24054","RELLENO DE PLATANO C/FRIJOLES (GUATEMALA)","210",,"1","2.9","0.5","0.23","0.04","0.11","0","52.6",,"2.68","1.1","17","1.3","43","64","524","2","0.35",,,"23","0.09","0.06","0.84",,"0.68",,"45","45","0","150",,,,,
"24055","TAMAL ASADO (COSTA RICA)","217","46","1","2.8","0.9",,,,,"49.5",,"0.4","1.1","36","4.3",,"35",,,,,,"6","0.01","0.03","0.19",,,,,,,"0",,,,,
"24056","TAMAL DE POLLO O CERDO (GUATEMALA)","166","65","1","5.3","9.9","2.87","3.87","2.98","15","13.1",,,"0.8","33","1","9","76","94","35","0.55",,,"9","0.11","0.07","1.3",,"0.25","7",,"12","0.1","42",,,,,
"24057","TAMAL DE CERDO C/ALMENDRAS (COSTA RICA)","162","68","1","3.1","8.8",,,,,"17.5",,"0.7","2.3","20","2.2",,"66",,,,,,"6","0.05","0.07","0.69",,,,,,,"0",,,,,
"24058","TAMALITO DE ELOTE (GUATEMALA)","128",,"1","2","3.3","0.64","1.4","1.2","0","23",,"0","0.7","11","0.6","0","63","2","39","0",,,"10","0.09","0.07","0.73",,"0",,,"0","0","190",,,,,
"24059","TAMAL DE MAIZ PILADO","91","79","1","2.9","2.6",,,,,"13.9",,"0.4","1.2","11","3.2",,"3",,,,,,,"0.05","0.03","0.46",,,,,,,"0",,,,,
"24060","TAMAL DE PAPA O PACHES (GUATEMALA)","94",,"1","2.9","4.9","1.49","1.86","0.86","8","10.7",,"1.21","0.7","22","0.8","19","40","338","10","0.42",,,"14","0.08","0.04","1.51",,"0.19",,"11","11","0.02","16",,,,,
"24061","TAMAL DE PICADILLO (HONDURAS)","77","79","1","1.9","0.8",,,,,"15.5",,"0.4","3","73","3",,"45",,,,,,"3","0.03","0.04","0.3",,,,,,,"0",,,,,
"24062","TAMAL ESTILO NACATAMAL","122","76","1","3.7","6.3",,,,,"12.7",,"0.4","1.2","25","1.3",,"55",,,,,,"1","0.03","0.07","0.66",,,,,,,"0",,,,,
"24063","TAMAL TAYUYO (GUATEMALA)","146","62","1","4.8","0.8",,,,,"30",,"0.9","2","68","2.2",,"116",,,,,,"0","0.13","0.05","0.73",,,,,,,"0",,,,,
"24064","TAMALITO DE CHIPILIN (GUATEMALA)","204",,"1","4","8.3","2.84","3.51","1.75","6","29.7",,"4.92","0.9","14","1.1","58","118","114","128","0.01",,,"3","0.18","0.06","0.83",,"0",,,"0","0","34",,,,,
"24066","TOSTADA CON SALSA (GUATEMALA)","142",,"1","2.3","8.8","1.96","5.22","0.89","0","14.5",,"1.64","0.5","56","0.3","4","51","77","33","0.03",,,,,,,,,,,,,,,,,,
"24067","CERDO, CARNE MAGRA, ASADA","175","65","0.9","27.58","7.14","2.56","3.06","1.05","76","0","0","0","1.24","11","0.92","24","277","457","68","2.5","0.08","45.6","0","0.62","0.27","7.68","1.5","0.49","0","0","0","0.85","1","1","0","0.23","0.5","0"
"24068","CERDO, CARNE MAGRA, GUISADA","193","65","0.67","24.99","9.56","2.32","2.71","0.95","78","0","0","0","1.21","55","0.91","21","255","332","76","3.34","0.11","38.5","0","0.51","0.33","8.22","1.15","0.52","0","0","0","0.66","2","2","0","0.23","0.9","0"
"24069","CERDO, CARNE SEMIMAGRA, ASADA","231","60","0.82","27.01","12.8","4.86","5.48","2.07","76","0","0","0","1.14","33","0.89","20","213","350","83","3.53","0.1","42.6","0","0.54","0.42","7.42","1.48","0.49","0","0","0","0.87","4","4","0","0.21","0.6","0"
"24070","CERDO, CARNE SEMIMAGRA, FRITA","196","63","0.8","29.36","7.86","3.06","3.49","1.28","70","0","0","0","1.26","12","0.82","25","283","376","86","2.26","0.1","40.5","0","0.64","0.23","10.52","1.36","0.56","0","0","0","0.82","4","4","0","0.22","0.6","0"
"24071","CERDO, COSTILLA ASADA","292","55","0.57","23.01","21.51","7.8","9.29","3.53","84","0","0","0","1.04","46","0.92","17","165","240","94","3.07","0.11","32.2","0","0.46","0.33","7.64","1.26","0.41","0","0","0","0.74","6","6","0","0.25","1.2","0"
"24072","PAVO, CARNE HORNEADA, C/PIEL","189","64","0.69","28.55","7.39","2.16","2.65","2.12","109","0.06","0","0","1.18","14","1.09","30","223","239","103","2.48","0.09","29.8","0","0.05","0.28","9.57","0.95","0.62","0","9","9","1.02","12","12","0","0.07","0.4","0"
"24073","PAVO, PECHUGA HORNEADA, C/PIEL","164","65","0.88","29.01","5.33","1.66","1.96","1.71","79","0.05","0","0","1.25","15","1.03","29","251","292","114","1.57","0.06","29.8","0","0.04","0.2","11.61","1.03","0.79","0","9","9","1.75","10","10","0","0.07","0.3","0"
"24074","PAVO, PECHUGA HORNEADA, S/PIEL","136","68","0.8","29.51","1.97","0.66","0.64","0.67","70","0","0","0","1.25","14","0.97","28","253","297","114","1.52","0.06","30.7","0","0.04","0.19","11.75","1.04","0.83","0","9","9","1.76","3","3","0","0.06","0.2","0"
"24075","PAVO, PIERNA HORNEADA, C/PIEL","208","61","0.81","27.87","9.82","3.06","2.87","2.72","85","0","0","0","0.99","32","2.3","23","199","280","77","4.27","0.15","37.8","0","0.06","0.24","3.56","1.21","0.33","0","9","9","0.36","0","0","0","0.62","0.1","0"
"24076","PAVO, PIERNA HORNEADA, S/PIEL","159","67","0.77","25.14","6.25","2.02","2.31","1.92","116","0.46","0","0","1.18","4","1.59","23","200","296","104","3.26","0.09","29.3","0","0.05","0.32","6.9","1.2","0.48","0","8","8","1.63","6","6","0","0.07","0.3","0"
"24077","POLLO GUISADO, ALA C/PIEL","249","62","0.52","22.78","16.82","4.71","6.6","3.58","70","0","0","0","0.62","12","1.13","16","121","139","67","1.63","0.05","18.5","0","0.04","0.1","4.62","0.5","0.22","0","3","3","0.18","40","40","0","0.27","0.1","0.2"
"24078","POLLO EMPANIZADO Y FRITO, ALA C/PIEL","324","46","0.62","19.87","21.81","5.83","8.96","5.07","79","10.94",,"0.3","1.17","20","1.29","16","121","138","320","1.38","0.06","25.7","0","0.11","0.15","5.27","0.71","0.3","12","6","26","0.25","34","34",,,,
"24079","POLLO GUISADO, ALA S/PIEL","181","67","0.32","27.18","7.18","2","2.31","1.57","74","0","0","0","0.73","13","1.12","18","134","153","73","2.02","0.05","21.7","0","0.04","0.11","5.2","0.57","0.32","0","3","3","0.22","16","16","0","0.27","0.1","0.2"
"24080","POLLO FRITO, ALA S/PIEL","211","60","0.34","30.15","9.15","2.5","3.08","2.07","84","0",,"0","0.87","15","1.14","21","164","208","91","2.12","0.05","25.4","0","0.05","0.13","7.24","0.99","0.59","0","4","4","0.34","18","18",,,"0.1",
"24081","POLLO GUISADO, CARNE C/PIEL","219","64","0.66","24.68","12.56","3.5","4.93","2.74","78","0","0","0","0.76","13","1.16","19","139","166","67","1.76","0.06","18","0","0.05","0.15","5.59","0.67","0.22","0","5","5","0.2","44","44","0","0.27","0","2.1"
"24082","POLLO EMPANIZADO Y FRITO, CARNE C/PIEL","289","49","0.78","22.54","17.35","4.61","7.09","4.1","87","9.42","0","0.3","1.3","21","1.37","21","155","185","292","1.67","0.07","25.5","0","0.12","0.19","7.04","0.89","0.31","10","8","25","0.28","28","28","0","1.24","0.2","2.4"
"24083","POLLO ASADO, CARNE C/PIEL","239","59","0.67","27.3","13.6","3.79","5.34","2.97","88","0","0","0","0.92","15","1.26","23","182","223","82","1.94","0.07","23.9","0","0.06","0.17","8.49","1.03","0.4","0","5","5","0.3","48","48","0","0.27","0","2.4"
"24084","POLLO GUISADO, CARNE S/PIEL","177","67","0.52","27.29","6.71","1.84","2.39","1.54","83","0","0","0","0.85","14","1.17","21","150","180","70","1.99","0.06","20.9","0","0.05","0.16","6.12","0.75","0.26","0","6","6","0.22","15","15","0","0.27","0.1","2.4"
